Advance_Time,Excavation_per_Stroke,Boring_Energy,RPM,Torque,Thrust_Force,Speed,Gripper_Pressure,Total_Revolution,Front_Shield_Pressure_LHS,Front_Shield_Pressure_RHS,Q_Value,Q_Value_Boring_Energy,Penetration_Rate
21.968337612031537,9.796884200840363,-4.69481042777073,2.8977164751085183,2081.4801791540567,3406.535820613395,26.785216131855858,223.21796217394328,62.23915151447296,172.82158016750896,176.36011511282484,57.929976059453885,-3.8402444324570477,0.5
72.35512973731915,12.502511853213175,28.20079641215026,5.099641068895281,2083.7268470160425,5750.793791311569,10.212798197738461,160.64241238430384,370.27438201850924,167.04892213123446,161.04308527518967,73.6447045743833,-1.6726378094405008,0.6192186982147211
33.83800304264117,6.528291627551996,36.62827000689067,5.646901982034297,3528.754618006069,2676.7351475270375,12.148682043092588,311.86724632337393,190.3149816542344,124.26262993031563,115.04664954968248,50.6416110085832,0.939161764927793,0.5
68.30422033852088,9.336671313956087,17.262142674302215,1.825152889039984,2473.2063812922866,5152.596553807296,6.7827938588371035,213.723371336804,120.71371848469178,125.23146898935505,126.1041327521537,23.322826898846277,3.5643668589945436,0.5
51.17657258876769,16.461389698724922,24.834765810240114,5.752813963310069,1631.0378448779334,7293.1433022667225,19.291216699128793,294.5304145595744,293.2686732474412,138.45335075473878,141.54111149528978,23.99824558679002,3.236838634783908,0.5714026027028273
64.60244158448924,18.58606439429566,13.991138473869706,2.693668865811041,2474.0262096909655,4433.000669672874,17.20903670728709,190.36742491525908,171.65936912278949,106.44600143218643,97.03284188098601,4.013148249854492,3.2490782978500556,0.5
74.04078979262786,9.888455539989065,7.477478689030818,1.9553611508969566,1321.1709754052595,6654.382071410526,7.786431449557082,141.1197050497349,144.84428938959712,137.66667400774264,145.0913988956713,27.837258276089113,-0.38703610755223256,0.5
32.30432626912474,5.385571821402813,25.61793992270531,8.142198760773333,1452.6318500730263,7568.149725528105,10.865931675286973,378.0712668268185,260.64742984473594,65.37220664261842,51.2083575404098,67.14202927080252,0.9135738912806372,1.262002409747191
72.66812912445558,13.384788859057569,94.76489381914116,8.259424231521916,2643.960759136075,8490.24473635617,10.607773379953478,160.6123920619558,602.048856751321,66.48571528196719,61.86080761224204,4.752839270036379,15.435441105389176,0.7700611050910736
38.36891369414522,9.62088090223202,40.55453658830255,7.158781436815228,,3642.4945729881747,15.43070385860775,376.98945843050507,274.49251538370635,114.86765035434533,112.80358206476446,20.126927784182342,5.356294196447786,0.7451983703261845
38.130714284215344,9.269294157515247,28.07613107363796,3.632296384213595,4184.92983395197,4795.211410665157,14.763681894453988,374.09278246727627,138.1468636325196,125.95467613272419,120.86488643150875,63.707808618594484,0.055510564573123644,0.6337724971615204
35.42322625527034,27.036707265122928,21.653395460716673,2.183704798044687,2140.8574267315425,3066.912093312922,46.42564076491111,326.3927070160903,78.66565341143153,166.5381168402983,162.01763305188877,70.54731487264746,0.12996870138944244,0.5
47.48445644085511,18.79121166221738,41.068367468159266,6.289631185585098,2948.176896028761,8947.384515108626,23.41044264875781,291.44997014131934,300.5875319291112,72.55927606894755,87.52787192741246,41.25099770054259,-3.4596354371693687,0.8326689601903712
24.248702590709225,17.365082636130303,25.799859511014304,4.581067456177209,3139.3778653022623,8489.006775470069,42.60096728400093,270.22983306528204,111.0447447892787,158.71775126326673,151.91067855095554,62.977653293839076,0.012393918273876203,0.5301830343558639
48.22268912148067,13.978602484559726,17.598334195271743,2.3542676439134516,848.4494893768344,5779.699911963917,17.940597756711455,345.18640179823706,111.98671610210054,85.20568047504835,104.73545425482367,35.22171909461284,2.1588186064816726,0.5
47.50228874460024,14.294664002323461,50.88310210730858,4.966238370778891,3255.088276461829,7894.233060634949,18.268208351051626,195.25427562106688,232.3597498310277,107.29003782120382,110.78705205905224,14.812235429659413,1.0825123784717765,0.6570167409873837
60.7141087562922,16.98172009211394,7.224838752331458,1.7407196478065288,1458.7330774180803,5646.705840904295,16.009515389323838,241.59711524606803,104.31414249706988,97.99229217928955,98.72873327778548,36.134379670300135,-1.3068813733550635,0.6461693689715136
65.01899771625514,20.714315368866572,128.3727514288396,7.865242814551475,4355.960174636984,6365.099816019318,18.845667103751417,281.0413920352905,510.1557801038186,108.01863274384787,111.8285555709492,52.407119908181286,3.989085660271305,1.0804098772884796
41.42648101874544,20.851506308363906,,3.3114598712001184,1350.0520926865179,2623.871024812116,30.393448450760282,226.90952372606768,137.39624440459352,78.05945976871027,98.29888176272588,85.35076872583367,-2.7046419906371653,0.7994294375631625
33.13999496108963,8.12065378493079,14.255984621004178,6.137655990477874,2334.109257789988,7286.8929434776555,15.12133537511221,231.14647806346966,202.71159483506224,120.42840892842659,112.47966489697501,6.65321021193662,3.9783477421996674,0.5
30.56009383902567,16.00270604983905,-2.1681899867139096,3.6819775326258766,1115.7937718909823,2893.9943854466437,31.07921368773731,205.87401355054195,113.89744485433384,156.19711077976407,147.23376742827296,45.91177139912397,-1.1105062436881021,0.5
26.677430202292314,13.886994280818447,32.95562966049687,5.140476148244676,4488.434731830005,7782.473411767699,29.776002427732863,266.70027233797936,135.90872710880438,112.98408124546764,106.94515167289227,29.93832014985983,0.2880677944403819,0.9474968829617945
18.45885493194149,24.89264719046522,28.05889153578545,5.326971955402957,2658.1215382255978,7474.196613692701,81.17447628218548,341.14937728393016,98.215720217598,118.8736291077839,119.13077428350039,45.99389663776416,-1.6506815825451842,1.1552189700628912
35.546878730082796,19.154054109241034,21.692219838617213,2.793981188678689,3002.924564084162,6961.212884200835,31.720195725978193,172.39737828164135,101.68528537448772,161.8521102337577,148.04594123525712,2.6458025401995853,6.706008787420685,0.657576131916997
31.214861527846995,16.780097593983562,6.5882083688487505,8.287092394351909,1048.1829663371816,2253.122663673335,31.245385444040863,362.95259007589476,259.3640919860788,144.7269737565637,144.90568767111256,28.515769245791528,5.142953750362491,0.7842167033321634
72.98504315198444,6.769471412294017,105.31993811915689,6.925929763527802,3574.8537404769577,4121.8984916173,4.14892636535602,299.1627899745397,505.3692075753129,118.85452902237417,132.40290608968354,73.87819920366695,2.9695445727969076,0.5860254988831334
48.462529575002634,18.535309343761874,30.883520356069283,8.076492590949325,1576.6506944536673,3841.7879893759,23.354999342934327,334.05103529680787,390.2033721673009,90.92347778270155,92.13473690769978,50.07778517999006,-1.1239334933747442,0.6468937036589419
35.83662234183045,6.812893736325602,61.72684391730045,7.763791452993542,4122.800870930641,4520.954852300634,11.470897780399056,264.60958008380305,276.96159944823063,166.191209621396,163.8497259495938,40.827133107042506,3.747001982973851,0.5
49.82805605962176,12.09295781357805,36.28788603787443,5.685299851677596,1559.0166697834266,2613.4992273468697,14.448796849691458,322.6743423702565,281.5862132192466,129.242448202867,124.29716461339798,26.054493918522894,0.7079295734141985,0.587832779529273
23.35180208074173,7.428207155543965,3.0591236415107375,7.953119645161818,1505.5445664555664,8558.70476121744,19.780509390245033,124.21210330826148,184.63766214671188,86.53771321328321,93.72580684969573,27.174805789826355,2.85754652818553,1.2382273879021717
41.642624952132174,20.609767528584854,21.040396487037793,2.1194475143634364,935.2337710379511,5876.615684986634,30.013861746845276,332.77891044267915,89.77068962385398,92.29437031656124,85.68770813065686,34.78757830635731,2.2012773715325418,0.5
52.57405928526383,8.950050732067663,31.35284564530444,2.8718800369340163,2546.647696906997,4138.670174606164,11.022370707846513,130.4361033621953,150.5426147793501,156.37597067234952,171.14713803714352,75.28357854182815,-5.475279265568785,0.5724277789932861
44.33386990754708,13.404624956512624,24.87322325082409,1.8165910223737665,2889.9121930716806,4778.870619519984,17.445010381098257,351.37747785434425,77.83696392237405,65.29746745049465,80.76434543220951,87.06558200934002,-1.725719489969142,0.7765220518458227
39.10672803925945,25.496194662850687,4.615898681275092,3.7773123153428503,1043.1219658849038,5130.41778353385,39.100588965374364,377.91031428204724,151.25466402157784,179.05106244345842,181.10506883275272,39.75965663085852,2.002017196571533,0.5
74.63090333398189,8.903593201575287,67.85273610491069,4.220741027826374,3669.452181771539,6204.160333524321,6.349744959826721,196.45754016596223,315.63764602777184,75.64220156577501,75.55008086116185,35.705079067924686,2.1519071049911203,1.0143160547912693
67.81888572893561,16.1873215350107,19.93462890127058,3.3994432224172715,2477.1686885677022,5609.755993875484,14.206382995959489,174.68282463430634,227.73256464209524,155.52822304763248,163.77350151356495,76.26629443587773,-1.7895128669025109,1.0479266362321364
52.40435748956641,14.062519867984527,57.66051062075721,7.301162564063505,2740.243996512046,8435.743812500921,15.976475147254353,318.99447460309057,381.7290352421416,107.37303801260194,116.13142603042054,38.70802619694917,0.18493320281530679,0.7738815747543606
49.162641670936964,4.434976985097514,33.59835038023112,3.997273286855125,2430.8221636714443,5478.744380340811,5.725925222804026,185.78684863926583,196.73828702812375,119.06594199449603,112.6180081460207,49.905626420460784,-3.1524607279522785,0.5
52.23962878947504,23.02619472574751,37.76453487196478,3.4665415678116656,2282.8233252387063,8945.106103763188,26.46959474455477,345.0462196247729,184.50002887236099,165.67806929574934,161.4656282306557,21.169278981587627,1.5267159012564087,0.5661203700606883
27.078726469345995,5.657101751550393,13.642606731973427,5.298872582107739,2870.6692258404064,7959.9747042156705,12.846491919591559,146.73907396094395,141.27049633029486,109.54934275070559,98.97056327323922,67.04347695222724,4.621877829584336,0.6151706557456069
38.70826459585912,15.382120503446886,4.281782780394933,2.4864695748233387,1374.3889099436362,3459.5736005013505,24.194877073033247,152.74835105863315,98.199003650527,124.49925044078813,127.77176994746058,48.11295448523498,1.6970491313206792,0.5
17.36757197345396,17.4562790785348,9.409724375867482,7.115378865278277,1473.1340828325033,8514.166502507414,61.3839220469415,374.57940432616005,126.37582741505832,65.91595948910039,71.24898255675551,72.90859224651058,4.508149705326279,1.214865727290729
43.5327622492096,19.08223495875009,7.1059990700273055,2.021854505758396,3988.606797750014,2814.5647851983326,26.14286738442373,295.19811355020124,86.75960289152428,60.28169686409438,49.482291761204195,70.37557933756594,1.8643520274598349,0.7057457311626012
47.58147503745979,20.527159103389014,109.14788938210145,8.408208556203622,4300.627209894441,7722.147959438341,25.41413273087084,340.1906783515277,399.51993828903795,89.3759847602071,85.73439352167783,19.742926760167556,7.31689161661849,0.8917304001861581
28.664984166192575,10.078537204545162,18.66702057820535,6.905713385076602,2181.244470235086,4664.3630543360605,21.218892716444195,204.32563811139468,195.8795463447374,141.66997115025208,130.8919398096013,64.54938177491974,4.232935356193257,0.5300927204652217
72.84173082993082,4.239490639802785,20.811579681646244,2.891009770739207,1801.755290631149,8145.820243115487,3.090943926363821,295.88577487535713,210.17923326472473,74.55178720309641,67.36138872114572,72.10486951164773,1.0392076872669418,0.5
69.56727665623453,21.36264789651789,15.921715022719486,1.5386548198652168,3182.798309984358,8076.396830752153,19.165718787086362,274.5028751002353,106.96684558332637,73.65143505654594,78.05957153835634,31.47659805002436,0.11579729156987245,0.5
58.32859412735435,16.855758384341886,50.438855821960814,7.208229999183839,2312.316433062957,7641.477800823348,17.197151123663126,276.8190312319662,421.76522199517865,109.31527296430839,103.44741643088216,15.948515604753572,5.041319362957369,0.6048663970166073
47.00319772592175,24.06682487697397,16.185301807738433,6.44800140693332,893.929515943276,7530.21305414943,30.438727850749363,297.45843947980757,305.2570520091494,137.7404446329872,135.3338369847288,0.7355779243731422,12.233278351725563,0.5319057541571766
67.19814957886109,23.713320709616664,34.52380794140583,6.603050176286911,1377.7646102549043,4132.7539736862855,20.937532941460724,269.59338501356564,442.21656129360963,145.44863906975166,132.43014524617314,40.85587695183676,-0.1351034675080448,1.0024832358945979
22.839140629407773,24.239828026909194,28.888794935184556,6.89889242680162,3449.097246735371,2566.434981358765,64.03891125456589,231.55621601869314,153.6301241944265,81.41408089180497,82.91000256960228,32.04272947272632,-0.5688521902411263,0.9295001232698173
62.4305876564931,15.642271839508965,17.195666764056334,2.0183125621386324,3238.01858506756,4820.86125135613,14.95440339398034,191.73990053894218,125.96194977024459,69.55057768464509,69.1963911258879,50.1644301273741,0.6137984186283838,0.6854404783983068
22.489248838010898,12.007081500084777,8.065550562262551,4.009260099809908,900.2551722628889,3214.671604905561,31.713357469064498,319.8311460374325,90.75232310087071,172.8476440734653,167.01597007319998,17.329677786696326,2.103024593916288,0.5
62.652639752964326,22.99739686219288,30.62156100107636,2.311083416675908,1621.296999151913,6864.657622317232,22.85638983858149,178.8308318008284,145.29431211941568,91.27996590745221,89.76785152599241,77.44006651614953,1.9865637270323724,0.5
31.546054095081416,14.831058712702118,25.023165529217042,7.541723981129155,1654.9767473758643,4422.698085764499,27.780309070246616,300.0121196001477,237.258286183855,162.40157971304686,163.84393875707443,23.569091798715814,-1.8298536979158782,0.9732754067014706
67.62543486109134,8.402612713682428,88.13397480762191,5.863086887792905,3286.0031513152953,8829.271406019405,7.472918280975056,180.66653388882492,396.7433046146857,163.6189740555382,157.10002886426344,20.76544965534467,7.872472599828988,0.7284987423807602
71.64252562952387,24.519376469475382,0.41774680552877363,3.8162861739685443,872.9289896911474,6486.804541417324,20.86092031413733,282.58584418815803,276.43926964484353,152.70271101150533,140.89261065949108,43.52390805534986,-1.2729473309839352,0.8770930972638453
23.927758164306937,25.181437042536334,4.886979701663485,1.9449084520021653,1185.2017533429232,7757.363945440527,62.32799229696979,314.24034945354754,47.300767429149396,80.2600327983084,94.70462825980292,45.14716662511255,-0.4242301074122163,0.5
42.760536303923615,15.191434147364083,24.493393078187797,3.6768762520096354,3759.6895158808006,2927.672709192939,21.55618770993106,176.86561111570018,156.47846360908645,158.61617511050406,153.54999347282188,19.75012797626581,-0.6249115144160609,0.8677668253746988
73.8592426897611,5.816793455434899,9.673862516012482,3.7762832541872293,1460.6152496010345,8034.101375908358,4.197753308882819,135.58525822394014,277.9130257021034,152.3100671089904,151.5359862834953,24.83153504196946,5.771155838564424,0.5680298355840743
44.004446158388795,13.30782615800635,48.694392146566734,6.607243248366449,3215.1605990519365,8459.300333593761,18.556593504912076,154.05317317848525,290.4083750627638,131.60675881274605,139.69347669290855,15.688618904394422,3.4019617081885354,0.9370721035228864
66.8128513508727,23.284903827102482,52.108070962271725,5.962902299486492,1681.2762898728881,5409.433431732552,20.42923588123837,277.5592114904666,401.6719848790293,100.46424422027434,128.69668572083822,64.80218595992342,-0.9100604968767866,0.677614583718182
50.32389132787919,25.64257668510949,36.69117118560304,7.710489198034286,1167.933153209577,6243.770564256842,30.91942965431216,340.8560656186912,387.6552190676113,91.5010325119853,81.54514091287437,69.42296829724033,2.2488585266335392,0.9436842125263407
37.51979447517611,8.8833458199423,20.817960326502238,4.805504476133645,1699.7371066979802,7353.668606320968,14.758771246695495,131.69917352121033,180.2619516050318,74.62670544964308,78.22532315945516,41.878400522605794,2.0237831465704343,0.8087702865883468
32.147013331552216,5.6073666886065165,0.32638695183351096,2.3371597215681117,3472.387647865939,3223.870390822888,10.896449490985395,310.879327350828,74.16807758534434,121.17084802810457,115.51042974575172,64.41078853030906,-0.3704642441140168,0.816771537411063
27.193385465165235,25.056410875188128,40.05195508058131,6.492713510560965,,5517.962535244097,55.41059717210197,208.74284794701356,178.75682792245445,130.2313050611816,125.9209826245679,66.36621757840138,2.27575407992321,0.9938416611951506
60.707891482661836,13.345718535493006,99.27681087597516,6.825495340318282,3871.813498897869,4790.641194406191,13.074448749132731,244.41737617907586,418.28110494494564,103.12067886189448,97.35898269384016,12.87565972716387,5.504161353737652,0.6615000078874355
38.19243040938167,17.00226314242152,29.990436579662507,5.4289403829864735,2269.5790595882827,3024.617945135744,26.422208418019917,361.5034829598471,208.24565387275553,117.04308812170423,108.03784837929955,86.97293322269104,-0.6449312795951265,1.1172963059761742
45.67652773204507,27.233579489218215,43.405285760180774,6.896770259681927,3271.915005311391,4572.7409560407195,36.50913785655622,206.31259123131983,315.1860638354761,103.621734884312,103.29140399003471,73.98235926513057,-3.441560008990905,0.5
44.53952880007091,5.5975534699413485,11.739623868635714,4.956569174550735,1558.4418930385377,2477.206165698455,7.190817304827138,240.9876028242664,220.83682116579462,136.92072687848415,125.12470538209826,18.801269777026203,-2.055029893033018,0.5
49.63674175398788,19.559632178850293,28.316711160889444,5.159129805673958,1884.6466019657491,2180.683348646409,23.12479827910926,123.55742783777708,251.31378026196842,168.1511049355876,175.72556546768257,17.161770699273287,5.174399849003544,0.7083537352756732
66.93462873747313,5.77853014179681,79.63745538054529,4.492787128509848,4116.442528528143,2946.164024083759,5.512541516812382,141.215667201258,302.21334017187434,79.67043144563338,80.11045493390039,11.746672529372656,9.530562701476413,0.5
73.84436061500577,13.01125428319601,-15.656146871817292,1.6779338872086664,848.1071169897233,8741.805781124218,10.173832424549474,187.23381369504386,124.17428788716687,105.7690571883748,109.14853697158632,12.884881347501695,-0.9959906292824703,0.5
39.45505251442901,23.29154908464272,4.3389391466593406,2.2552399889531314,1116.381564161532,5846.706751265119,34.94484114504877,127.24158261347935,89.83729629810756,76.90423247410337,73.17472357853359,67.4604810130683,3.3892416361362674,0.5
64.65113532637818,14.403333586135226,11.900072672997153,1.7200042998071399,1569.1791440403013,8760.755128072538,12.645326084148687,284.15758477254525,109.77730636061634,134.99325244893984,132.05562097524586,42.534055997170306,-0.04679808962858245,0.5
60.87166767928306,27.93237649367081,28.03038517414182,5.954872878846463,898.169154333133,5027.485148310923,27.290936642964443,230.86357276842188,361.7141291955633,147.4644611386315,149.76497237997012,70.57260846021812,-0.09518495321289033,0.5735509427621498
49.411737087334394,17.41742283871845,23.070129746333073,3.7004918675342866,1471.3111098322502,4182.712931596817,21.10838204236063,262.51775270928573,182.02568137941688,171.8295279116947,162.5171228524481,67.28981304434339,0.45084810766425515,0.6943508222561919
72.36282861671599,11.707891663262885,70.79460424644384,5.059994838152919,2957.253775587861,5542.993039881709,9.829202587927782,165.40826833304567,368.1987852428733,93.46463115131579,90.6007076760091,54.612837858717334,1.023147129075364,0.8900999725553369
27.028470931704167,9.282671821714075,22.046424990438748,7.852965317482651,2359.2708371922427,5076.5818204303705,21.08208367866098,196.94232765352018,211.49612513805462,174.0253447038516,167.14843659282397,61.92981128879182,-0.08005908439497333,1.2325591535655243
21.555852618577283,12.412492822867883,-1.8602793885373075,3.2450456040421245,4102.885330984807,2739.6527898322074,34.813210576468926,292.59436346170855,74.11504542551373,67.59152061848097,60.46697013375285,2.1428373319331904,1.69488540503268,0.8155589117455171
66.23771801732534,12.94079857022922,62.53304709233455,4.372680461249408,3824.5411784322314,6485.7842028314435,11.626705555953247,370.978708143904,290.49810021013644,132.36166360375057,115.48295767874544,28.404099389049467,2.4269491654774913,0.5588968736232518
41.34898899802489,5.649128265375063,44.79194107761768,6.788857969801341,2064.724201282141,3512.267277567197,8.098144806332702,133.1083611365744,278.16104818247777,66.8559263211996,77.5705390370396,57.585085043717214,2.1895257215177204,0.8819134846961963
65.81813125242363,12.869780786242556,35.49016742777693,3.1015871584413572,1759.8667036957822,6337.115684284807,11.987208354076943,351.4999234223692,203.88357809862097,167.2529025314334,161.76059250620324,1.336373337018856,17.253042015266125,0.5
68.5854123117249,15.141724473741398,25.604636610713634,2.038859368801551,2204.8619102188877,6551.407646787074,13.882592682492914,269.9891123409142,138.5326602105647,123.5770868484065,132.8840952897149,3.45143645959211,6.528365771871087,0.5
18.747455617144286,21.345706053731313,16.13653263101026,3.528260170396376,2984.0912873047887,3064.173971900537,68.37868691770035,266.61908735646216,61.75713601060395,140.32180209153552,148.87214066268984,76.7439744310993,-1.7329827380213412,0.5145772870408938
68.00788577916364,19.76150763331859,23.01512857863634,2.628549010778031,1791.8354710446422,2429.447389774677,17.200037110743263,250.0724191540177,181.9610027701535,159.7888711092543,149.50087345712234,61.72022512144042,-2.338782703142809,0.6956692411649696
41.89914332216533,21.010375725499703,57.03442429458245,8.00788356639801,3109.3509590417957,7465.331102479079,29.590639039020676,138.0424623350877,336.9297463401627,78.03727469807626,69.3299848126935,24.250591114270783,2.5562974725207086,0.6765647801667181
45.62594934025393,4.20072836504457,44.05202360545057,7.156842656950919,2314.8231131075895,5218.602966385241,4.801527945835499,143.36798145140176,327.6041551380096,64.63098743257606,85.11501110742154,62.072674190624454,0.3559201771432231,1.0613043084242817
52.59555066559261,9.224017589932865,69.9195291489724,5.933826295572964,2842.574569152327,2407.1465685383305,10.855717989771808,276.23712147136234,312.423668890233,165.46573750954227,179.4731450449594,71.42487188796406,1.1401905600054991,0.773100381888604
70.58295640380521,19.880422921596555,68.26261944030034,7.6002241313140235,2413.668157800672,8964.064220188371,17.188612571328626,208.64922857324515,533.6822533823012,97.79198729507189,97.53983918844706,27.958088338354063,2.3251821763947116,0.7591236378484324
16.146965665785842,15.615744836313931,29.19213171469916,7.125704538293801,1889.5233103050955,2404.4639269745667,58.314735051571496,358.489697310197,114.09127224525349,75.47746895125984,77.53645380259863,3.725345286177277,11.344924804677584,0.7454110019240362
43.610608099069026,4.127523416040303,28.41953893791953,2.805990412202251,4309.27723575998,6865.246602009872,5.614366716915686,225.7135397134628,124.05450974586554,116.21534845045039,111.16857722687288,83.98373165955223,-2.3260409905957617,0.5
56.26332254583364,23.307871418363735,108.07657529747055,7.747912989429844,3625.341438391115,8885.752476843896,25.559309897400247,157.25317926268667,433.82088752178043,131.79672908352225,135.25555079712498,31.393595527458928,-0.6435362773107713,0.718982934041218
58.362417461893706,22.547429758968097,10.287119118737323,5.275395693409555,1318.4187503358744,3674.2607295114794,22.938025546511632,305.82689671052935,302.8213071029431,63.716472410701215,57.97901720492144,10.03011781398122,1.5973927641210193,0.5
56.55194589222648,17.162059911845503,103.253953689473,7.152081086148438,4013.3315108222773,2995.745580810373,18.68609019806535,196.27188957466257,404.00989058512096,92.98747899085052,76.72864887646344,44.52118998968669,1.5154161931504218,0.7455125517877951
